//TPQN: 480
//HmmVersion: 170101
//DuplicateOnsets: 40320	G#3	2	P1-15-37	P1-15-28	
//DuplicateOnsets: 40800	B3	2	P1-15-40	P1-15-29	
//DuplicateOnsets: 41040	C##4	2	P1-15-41	P1-15-30	
//DuplicateOnsets: 41520	F##4	2	P1-15-44	P1-15-31	
//DuplicateOnsets: 54000	D#4	2	P1-20-33	P1-20-15	
//DuplicateOnsets: 54720	E4	2	P1-20-34	P1-20-21	
//DuplicateOnsets: 55440	E#4	2	P1-20-35	P1-20-27	
//DuplicateOnsets: 55440	B5	2	P1-20-8	P1-20-6	
//DuplicateOnsets: 56160	F#4	2	P1-21-34	P1-21-10	
//DuplicateOnsets: 56880	F##4	2	P1-21-35	P1-21-16	
//DuplicateOnsets: 57600	G#4	2	P1-21-36	P1-21-22	
//DuplicateOnsets: 58320	B3	2	P1-21-37	P1-21-28	
//DuplicateOnsets: 58320	F#5	2	P1-21-7	P1-21-5	
//DuplicateOnsets: 59040	C#4	2	P1-22-34	P1-22-10	
//DuplicateOnsets: 59760	C##4	2	P1-22-35	P1-22-16	
//DuplicateOnsets: 60480	D#4	2	P1-22-36	P1-22-22	
//DuplicateOnsets: 61200	G#3	2	P1-22-37	P1-22-28	
//DuplicateOnsets: 61200	E5	2	P1-22-7	P1-22-5	
//DuplicateOnsets: 61920	A3	2	P1-23-32	P1-23-8	
//DuplicateOnsets: 62640	A#3	2	P1-23-33	P1-23-14	
//DuplicateOnsets: 63360	B3	2	P1-23-34	P1-23-20	
//DuplicateOnsets: 64080	C#4	2	P1-23-36	P1-23-26	
//DuplicateOnsets: 64440	C##4	2	P1-23-37	P1-23-29	
//DuplicateOnsets: 64800	D#4	2	P1-24-43	P1-24-33	
//DuplicateOnsets: 65520	D#4	2	P1-24-44	P1-24-35	
//DuplicateOnsets: 66240	C#4	2	P1-24-45	P1-24-37	
//DuplicateOnsets: 66960	B3	2	P1-24-46	P1-24-40	
//DuplicateOnsets: 67680	A#3	2	P1-25-43	P1-25-31	
//DuplicateOnsets: 68400	D#4	2	P1-25-44	P1-25-34	
//DuplicateOnsets: 69120	C#4	2	P1-25-45	P1-25-36	
//DuplicateOnsets: 69840	B3	2	P1-25-46	P1-25-39	
//DuplicateOnsets: 70560	A#3	2	P1-26-44	P1-26-31	
//DuplicateOnsets: 71280	E4	2	P1-26-45	P1-26-34	
//DuplicateOnsets: 72000	D#4	2	P1-26-46	P1-26-36	
//DuplicateOnsets: 72720	C#4	2	P1-26-47	P1-26-39	
//DuplicateOnsets: 73440	B3	2	P1-27-45	P1-27-31	
//DuplicateOnsets: 74160	E4	2	P1-27-46	P1-27-35	
//DuplicateOnsets: 74880	D#4	2	P1-27-47	P1-27-37	
//DuplicateOnsets: 75600	C#4	2	P1-27-48	P1-27-40	
//DuplicateOnsets: 76320	B3	2	P1-28-48	P1-28-33	
//DuplicateOnsets: 77040	F#4	2	P1-28-49	P1-28-37	
//DuplicateOnsets: 77760	E4	2	P1-28-50	P1-28-40	
//DuplicateOnsets: 78480	D#4	2	P1-28-51	P1-28-43	
//DuplicateOnsets: 79200	C#4	2	P1-29-52	P1-29-37	
//DuplicateOnsets: 79920	F#4	2	P1-29-53	P1-29-41	
//DuplicateOnsets: 80640	E4	2	P1-29-54	P1-29-44	
//DuplicateOnsets: 81360	D#4	2	P1-29-55	P1-29-47	
//DuplicateOnsets: 82080	C#4	2	P1-30-54	P1-30-40	
//DuplicateOnsets: 82800	B3	2	P1-30-55	P1-30-44	
//DuplicateOnsets: 83520	B3	2	P1-30-56	P1-30-48	
//DuplicateOnsets: 86400	A4	2	P1-31-35	P1-31-32	
//DuplicateOnsets: 86880	G#4	2	P1-31-37	P1-31-33	
//DuplicateOnsets: 87360	F##4	2	P1-31-39	P1-31-34	
//DuplicateOnsets: 89280	A4	2	P1-32-32	P1-32-29	
//DuplicateOnsets: 89760	G#4	2	P1-32-34	P1-32-30	
//DuplicateOnsets: 90240	F##4	2	P1-32-36	P1-32-31	
//DuplicateOnsets: 114480	D#3	2	P1-41-34	P1-41-11	
//DuplicateOnsets: 115200	E3	2	P1-41-35	P1-41-17	
//DuplicateOnsets: 115920	E#3	2	P1-41-36	P1-41-23	
//DuplicateOnsets: 116640	F#3	2	P1-42-40	P1-42-16	
//DuplicateOnsets: 117360	F##3	2	P1-42-41	P1-42-22	
//DuplicateOnsets: 118080	G#3	2	P1-42-42	P1-42-28	
//DuplicateOnsets: 118800	A3	2	P1-42-43	P1-42-34	
7320	7320	1	CH	1	1	0	0	0	1	D#5	0	P1-3-14	
7440	7440	1	CH	1	1	0	0	0	1	G#4	0	P1-3-15	
7560	7560	1	CH	1	1	0	0	0	1	D#5	0	P1-3-16	
7680	7680	1	CH	1	2	1	0	0	2	G#5	C#4	0	1	P1-3-17	P1-3-27	
7800	7800	1	CH	1	1	0	0	0	1	D#5	0	P1-3-18	
7920	7920	1	CH	1	2	1	0	0	2	G#5	D#4	0	1	P1-3-19	P1-3-28	
8040	8040	1	CH	1	1	0	0	0	1	D#5	0	P1-3-20	
8160	8160	1	CH	1	1	0	0	0	1	G#4	0	P1-3-21	
8280	8280	1	CH	1	1	0	0	0	1	D#5	0	P1-3-22	
8400	8400	1	CH	1	2	1	0	0	2	G#5	B3	0	1	P1-3-23	P1-3-29	
8520	8520	1	CH	1	1	0	0	0	1	D#5	0	P1-3-24	
8640	8640	1	CH	1	2	1	0	0	2	G#5	D#4	0	1	P1-4-1	P1-4-25	
8760	8760	1	CH	1	1	0	0	0	1	D#5	0	P1-4-2	
8880	8880	1	CH	1	1	0	0	0	1	G#4	0	P1-4-3	
9000	9000	1	CH	1	1	0	0	0	1	D#5	0	P1-4-4	
9120	9120	1	CH	1	2	1	0	0	2	G#5	A#3	0	1	P1-4-5	P1-4-26	
9240	9240	1	CH	1	1	0	0	0	1	D#5	0	P1-4-6	
9360	9360	1	CH	1	2	1	0	0	2	G#5	G#3	0	1	P1-4-7	P1-4-27	
9480	9480	1	CH	1	1	0	0	0	1	D#5	0	P1-4-8	
9600	9600	1	CH	1	1	0	0	0	1	G#4	0	P1-4-9	
9720	9720	1	CH	1	1	0	0	0	1	D#5	0	P1-4-10	
9840	9840	1	CH	1	1	0	0	0	1	G#5	0	P1-4-11	
9960	9960	1	CH	1	1	0	0	0	1	D#5	0	P1-4-12	
10080	10080	1	CH	1	1	0	0	0	1	G#5	0	P1-4-13	
10200	10200	1	CH	1	1	0	0	0	1	D#5	0	P1-4-14	
10320	10320	1	CH	1	1	0	0	0	1	G#4	0	P1-4-15	
10440	10440	1	CH	1	1	0	0	0	1	D#5	0	P1-4-16	
10560	10560	1	CH	1	1	0	0	0	1	G#5	0	P1-4-17	
10680	10680	1	CH	1	1	0	0	0	1	D#5	0	P1-4-18	
10800	10800	1	CH	1	4	3	0	0	4	A5	C#3	A3	D#4	0	1	1	1	P1-4-19	P1-4-28	P1-4-29	P1-4-30	
10920	10920	1	CH	1	1	0	0	0	1	E5	0	P1-4-20	
11040	11040	1	CH	1	1	0	0	0	1	A4	0	P1-4-21	
11160	11160	1	CH	1	1	0	0	0	1	E5	0	P1-4-22	
11280	11280	1	CH	1	2	1	0	0	2	A5	C#4	0	1	P1-4-23	P1-4-31	
11400	11400	1	CH	1	1	0	0	0	1	E5	0	P1-4-24	
11520	11520	1	CH	1	3	2	0	0	3	G#5	D#3	B3	0	1	1	P1-5-1	P1-5-25	P1-5-26	
11640	11640	1	CH	1	1	0	0	0	1	D#5	0	P1-5-2	
11760	11760	1	CH	1	1	0	0	0	1	G#4	0	P1-5-3	
11880	11880	1	CH	1	1	0	0	0	1	D#5	0	P1-5-4	
12000	12000	1	CH	1	1	0	0	0	1	G#5	0	P1-5-5	
12120	12120	1	CH	1	1	0	0	0	1	E5	0	P1-5-6	
12240	12240	1	CH	1	2	1	0	0	2	D#5	D#2	0	2	P1-5-7	P1-5-33	
12360	12360	1	CH	1	1	0	0	0	1	G#4	0	P1-5-8	
12480	12480	1	CH	1	1	0	0	0	1	D#4	0	P1-5-9	
12600	12600	1	CH	1	1	0	0	0	1	G#4	0	P1-5-10	
12720	12720	1	CH	1	1	0	0	0	1	D#5	0	P1-5-11	
12840	12840	1	CH	1	1	0	0	0	1	G#4	0	P1-5-12	
12960	12960	1	CH	1	1	0	0	0	1	D#5	0	P1-5-13	
13080	13080	1	CH	1	1	0	0	0	1	G#4	0	P1-5-14	
13200	13200	1	CH	1	1	0	0	0	1	D#4	0	P1-5-15	
13320	13320	1	CH	1	1	0	0	0	1	G#4	0	P1-5-16	
13440	13440	1	CH	1	2	1	0	0	2	D#5	C#4	0	1	P1-5-17	P1-5-29	
13560	13560	1	CH	1	1	0	0	0	1	G#4	0	P1-5-18	
13680	13680	1	CH	1	3	2	0	0	3	D#5	A#3	D#3	0	1	2	P1-5-19	P1-5-30	P1-5-34	
13800	13800	1	CH	1	1	0	0	0	1	F##4	0	P1-5-20	
13920	13920	1	CH	1	1	0	0	0	1	C#4	0	P1-5-21	
14040	14040	1	CH	1	1	0	0	0	1	F##4	0	P1-5-22	
14160	14160	1	CH	1	2	1	0	0	2	D#5	B3	0	1	P1-5-23	P1-5-31	
14280	14280	1	CH	1	1	0	0	0	1	F##4	0	P1-5-24	
14400	14400	1	CH	1	2	1	0	0	2	D#5	G#3	0	1	P1-6-1	P1-6-25	
14520	14520	1	CH	1	1	0	0	0	1	G#4	0	P1-6-2	
14640	14640	1	CH	1	1	0	0	0	1	D#4	0	P1-6-3	
14760	14760	1	CH	1	1	0	0	0	1	G#4	0	P1-6-4	
14880	14880	1	CH	1	1	0	0	0	1	D#5	0	P1-6-5	
15000	15000	1	CH	1	1	0	0	0	1	G#4	0	P1-6-6	
15120	15120	1	CH	1	1	0	0	0	1	D#5	0	P1-6-7	
15240	15240	1	CH	1	1	0	0	0	1	G#4	0	P1-6-8	
15360	15360	1	CH	1	1	0	0	0	1	D#4	0	P1-6-9	
15480	15480	1	CH	1	2	1	0	0	2	G#4	F#3	0	1	P1-6-10	P1-6-27	
15600	15600	1	CH	1	1	0	0	0	1	D#5	0	P1-6-11	
15720	15720	1	CH	1	1	0	0	0	1	G#4	0	P1-6-12	
15840	15840	1	CH	1	2	1	0	0	2	D#5	E3	0	1	P1-6-13	P1-6-28	
15960	15960	1	CH	1	1	0	0	0	1	G#4	0	P1-6-14	
16080	16080	1	CH	1	1	0	0	0	1	D#4	0	P1-6-15	
16200	16200	1	CH	1	1	0	0	0	1	G#4	0	P1-6-16	
16320	16320	1	CH	1	1	0	0	0	1	D#5	0	P1-6-17	
16440	16440	1	CH	1	1	0	0	0	1	G#4	0	P1-6-18	
16560	16560	1	CH	1	1	0	0	0	1	D#5	0	P1-6-19	
16680	16680	1	CH	1	1	0	0	0	1	G#4	0	P1-6-20	
16800	16800	1	CH	1	1	0	0	0	1	D#4	0	P1-6-21	
16920	16920	1	CH	1	1	0	0	0	1	G#4	0	P1-6-22	
17040	17040	1	CH	1	1	0	0	0	1	D#5	0	P1-6-23	
17160	17160	1	CH	1	1	0	0	0	1	G#4	0	P1-6-24	
17280	17280	1	CH	1	1	0	0	0	1	D#5	0	P1-7-1	
17400	17400	1	CH	1	1	0	0	0	1	G#4	0	P1-7-2	
17520	17520	1	CH	1	1	0	0	0	1	D#4	0	P1-7-3	
17640	17640	1	CH	1	1	0	0	0	1	G#4	0	P1-7-4	
17760	17760	1	CH	1	1	0	0	0	1	D#5	0	P1-7-5	
17880	17880	1	CH	1	1	0	0	0	1	G#4	0	P1-7-6	
18000	18000	1	CH	1	1	0	0	0	1	D#5	0	P1-7-7	
18120	18120	1	CH	1	1	0	0	0	1	G#4	0	P1-7-8	
18240	18240	1	CH	1	1	0	0	0	1	D#4	0	P1-7-9	
18360	18360	1	CH	1	1	0	0	0	1	G#4	0	P1-7-10	
18480	18480	1	CH	1	2	1	0	0	2	D#5	D3	0	1	P1-7-11	P1-7-27	
18600	18600	1	CH	1	1	0	0	0	1	G#4	0	P1-7-12	
18720	18720	1	CH	1	2	1	0	0	2	E5	C#3	0	1	P1-7-13	P1-7-28	
18840	18840	1	CH	1	1	0	0	0	1	A4	0	P1-7-14	
18960	18960	1	CH	1	1	0	0	0	1	E4	0	P1-7-15	
19080	19080	1	CH	1	1	0	0	0	1	A4	0	P1-7-16	
19200	19200	1	CH	1	2	1	0	0	2	E5	E3	0	1	P1-7-17	P1-7-29	
19320	19320	1	CH	1	1	0	0	0	1	A4	0	P1-7-18	
19440	19440	1	CH	1	4	3	0	0	4	D#5	D#2	A#2	F##3	0	1	1	1	P1-7-19	P1-7-30	P1-7-31	P1-7-32	
19560	19560	1	CH	1	1	0	0	0	1	F##4	0	P1-7-20	
19680	19680	1	CH	1	1	0	0	0	1	C#4	0	P1-7-21	
19800	19800	1	CH	1	1	0	0	0	1	F##4	0	P1-7-22	
19920	19920	1	CH	1	2	1	0	0	2	D#5	A#3	0	1	P1-7-23	P1-7-33	
20040	20040	1	CH	1	1	0	0	0	1	F##4	0	P1-7-24	
20160	20160	1	CH	1	4	3	0	0	4	D#5	G#2	D#3	B3	0	1	1	1	P1-8-1	P1-8-25	P1-8-26	P1-8-27	
20280	20280	1	CH	1	1	0	0	0	1	G#4	0	P1-8-2	
20400	20400	1	CH	1	1	0	0	0	1	D#4	0	P1-8-3	
20520	20520	1	CH	1	1	0	0	0	1	G#4	0	P1-8-4	
20640	20640	1	CH	1	2	1	0	0	2	D#5	G#3	0	1	P1-8-5	P1-8-28	
20760	20760	1	CH	1	1	0	0	0	1	G#4	0	P1-8-6	
20880	20880	1	CH	1	2	1	0	0	2	D#5	D#3	0	1	P1-8-7	P1-8-29	
21000	21000	1	CH	1	1	0	0	0	1	G#4	0	P1-8-8	
21120	21120	1	CH	1	1	0	0	0	1	D#4	0	P1-8-9	
21240	21240	1	CH	1	1	0	0	0	1	G#4	0	P1-8-10	
21360	21360	1	CH	1	1	0	0	0	1	D#5	0	P1-8-11	
21480	21480	1	CH	1	1	0	0	0	1	G#4	0	P1-8-12	
21600	21600	1	CH	1	1	0	0	0	1	G#5	0	P1-8-13	
21720	21720	1	CH	1	1	0	0	0	1	D#5	0	P1-8-14	
21840	21840	1	CH	1	1	0	0	0	1	G#4	0	P1-8-15	
21960	21960	1	CH	1	1	0	0	0	1	D#5	0	P1-8-16	
22080	22080	1	CH	1	1	0	0	0	1	G#5	0	P1-8-17	
22200	22200	1	CH	1	1	0	0	0	1	D#5	0	P1-8-18	
22320	22320	1	CH	1	1	0	0	0	1	G#5	0	P1-8-19	
22440	22440	1	CH	1	1	0	0	0	1	D#5	0	P1-8-20	
22560	22560	1	CH	1	1	0	0	0	1	G#4	0	P1-8-21	
22680	22680	1	CH	1	1	0	0	0	1	D#5	0	P1-8-22	
22800	22800	1	CH	1	1	0	0	0	1	G#5	0	P1-8-23	
22920	22920	1	CH	1	1	0	0	0	1	D#5	0	P1-8-24	
23040	23040	1	CH	1	1	0	0	0	1	G#5	0	P1-9-1	
23160	23160	1	CH	1	1	0	0	0	1	D#5	0	P1-9-2	
23280	23280	1	CH	1	1	0	0	0	1	G#4	0	P1-9-3	
23400	23400	1	CH	1	1	0	0	0	1	D#5	0	P1-9-4	
23520	23520	1	CH	1	1	0	0	0	1	G#5	0	P1-9-5	
23640	23640	1	CH	1	1	0	0	0	1	D#5	0	P1-9-6	
23760	23760	1	CH	1	1	0	0	0	1	G#5	0	P1-9-7	
23880	23880	1	CH	1	1	0	0	0	1	D#5	0	P1-9-8	
24000	24000	1	CH	1	1	0	0	0	1	G#4	0	P1-9-9	
24120	24120	1	CH	1	1	0	0	0	1	D#5	0	P1-9-10	
24240	24240	1	CH	1	1	0	0	0	1	G#5	0	P1-9-11	
24360	24360	1	CH	1	1	0	0	0	1	D#5	0	P1-9-12	
24480	24480	1	CH	1	1	0	0	0	1	G#5	0	P1-9-13	
24600	24600	1	CH	1	1	0	0	0	1	D#5	0	P1-9-14	
24720	24720	1	CH	1	1	0	0	0	1	G#4	0	P1-9-15	
24840	24840	1	CH	1	1	0	0	0	1	D#5	0	P1-9-16	
24960	24960	1	CH	1	1	0	0	0	1	G#5	0	P1-9-17	
25080	25080	1	CH	1	1	0	0	0	1	D#5	0	P1-9-18	
25200	25200	1	CH	1	1	0	0	0	1	G#5	0	P1-9-19	
25320	25320	1	CH	1	1	0	0	0	1	D#5	0	P1-9-20	
25440	25440	1	CH	1	1	0	0	0	1	G#4	0	P1-9-21	
25560	25560	1	CH	1	1	0	0	0	1	D#5	0	P1-9-22	
25680	25680	1	CH	1	2	1	0	0	2	G#5	E4	0	1	P1-9-23	P1-9-29	
25800	25800	1	CH	1	1	0	0	0	1	D#5	0	P1-9-24	
25920	25920	1	CH	1	2	1	0	0	2	G#5	D#4	0	1	P1-10-1	P1-10-25	
26040	26040	1	CH	1	1	0	0	0	1	D#5	0	P1-10-2	
26160	26160	1	CH	1	1	0	0	0	1	G#4	0	P1-10-3	
26280	26280	1	CH	1	1	0	0	0	1	D#5	0	P1-10-4	
26400	26400	1	CH	1	1	0	0	0	1	G#5	0	P1-10-5	
26520	26520	1	CH	1	1	0	0	0	1	D#5	0	P1-10-6	
26640	26640	1	CH	1	1	0	0	0	1	G#5	0	P1-10-7	
26760	26760	1	CH	1	1	0	0	0	1	D#5	0	P1-10-8	
26880	26880	1	CH	1	1	0	0	0	1	G#4	0	P1-10-9	
27000	27000	1	CH	1	1	0	0	0	1	D#5	0	P1-10-10	
27120	27120	1	CH	1	2	1	0	0	2	G#5	F#4	0	1	P1-10-11	P1-10-27	
27240	27240	1	CH	1	1	0	0	0	1	D#5	0	P1-10-12	
27360	27360	1	CH	1	2	1	0	0	2	G#5	D#4	0	1	P1-10-13	P1-10-28	
27480	27480	1	CH	1	1	0	0	0	1	D#5	0	P1-10-14	
27600	27600	1	CH	1	2	1	0	0	2	G#4	E4	0	1	P1-10-15	P1-10-29	
27720	27720	1	CH	1	1	0	0	0	1	D#5	0	P1-10-16	
27840	27840	1	CH	1	2	1	0	0	2	G#5	C#4	0	1	P1-10-17	P1-10-30	
27960	27960	1	CH	1	1	0	0	0	1	D#5	0	P1-10-18	
28080	28080	1	CH	1	2	1	0	0	2	G#5	D#4	0	1	P1-10-19	P1-10-31	
28200	28200	1	CH	1	1	0	0	0	1	D#5	0	P1-10-20	
28320	28320	1	CH	1	1	0	0	0	1	G#4	0	P1-10-21	
28440	28440	1	CH	1	1	0	0	0	1	D#5	0	P1-10-22	
28560	28560	1	CH	1	2	1	0	0	2	G#5	B3	0	1	P1-10-23	P1-10-32	
28680	28680	1	CH	1	1	0	0	0	1	D#5	0	P1-10-24	
28800	28800	1	CH	1	2	1	0	0	2	G#5	D#4	0	1	P1-11-1	P1-11-25	
