artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links,quality,perf_id,album,album_date,repetition,midi_abs,score_abs,midi_exists,score_exists
Sviatoslav Richter,0,"Seven Preludes from Op. 32: No. 10 in B Minor, Lento",325.0,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00046.mid",https://www.youtube.com/watch?v=aYM9Yl30XpE,,46,Richter plays Rachmaninoff,1971-04-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00046.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml",True,True
Vladimir Ashkenazy,6,"13 Preludes, Op. 32: No. 10 in B Minor: Lento",360.666,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00048.mid",https://www.youtube.com/watch?v=qmXNL1Kk9Mw,,48,Rachmaninov: The Complete Recordings,2014-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00048.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml",True,True
Vladimir Ashkenazy,6,"13 Preludes, Op. 32: No. 10 in B Minor: Lento",356.56,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00049.mid",https://www.youtube.com/watch?v=iusf9vlQZ8o,,49,Favourite Rachmaninov,1992-08-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00049.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml",True,True
Valentina Lisitsa,42,13 Préludes op.32: No.10 in B minor: Lento - Live At The Royal Albert Hall/2012,335.76,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00050.mid",https://www.youtube.com/watch?v=4YmXtzaBzIY,high quality,50,Valentina Lisitsa Live At The Royal Albert Hall,2012-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00050.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml",True,True
Yuja Wang,14,"Prelude in B Minor, Op. 32, No. 10 - Live at Philharmonie, Berlin / 2018",336.746,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00051.mid",https://www.youtube.com/watch?v=f0_gkxGsEXk,high quality,51,"The Berlin Recital (Live at Philharmonie, Berlin / 2018)",2018-11-23,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00051.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml",True,True
Zoltán Kocsis,33,"Prelude in B minor, Op.32, No.10",332.0,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00052.mid",https://www.youtube.com/watch?v=7Po-BUHSZlU,,52,Rachmaninov: Piano Sonata No.2/Etudes,1995-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00052.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml",True,True
Lazar Berman,47,"Prelude In B Minor, Op.32, No.10: Lento",337.0,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00053.mid",https://www.youtube.com/watch?v=y7jGZWq2Kdk,,53,"Rachmaninov: ""Paganini"" Rhapsody; 6 Preludes; ""Corelli"" Variations",1998-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00053.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml",True,True
Lazar Berman,47,"Prelude In B Minor, Op.32, No.10: Lento",338.026,Sergei Rachmaninoff,9,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00054.mid",https://www.youtube.com/watch?v=lCjla77tXHY,,54,Rachmaninov: Moments Musicaux; Corelli Variations; Six Preludes,1975,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/00054.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/13_Preludes,_Op._32/No._10_in_B_Minor:_Lento/musicxml_cleaned.musicxml",True,True
Vladimir Ashkenazy,6,"13 Preludes, Op. 32: No. 5 in G Major: Moderato",198.533,Sergei Rachmaninoff,10,"Sergei_Rachmaninoff/13_Preludes,_Op._32/No._5_in_G_Major:_Moderato/musicxml_cleaned.musicxml","Sergei_Rachmaninoff/13_Preludes,_Op._32/No._5_in_G_Major:_Moderato/00055.mid",https://www.youtube.com/watch?v=IZLBibO1nQc,,55,Rachmaninov: The Complete Recordings,2014-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/13_Preludes,_Op._32/No._5_in_G_Major:_Moderato/00055.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/13_Preludes,_Op._32/No._5_in_G_Major:_Moderato/musicxml_cleaned.musicxml",True,True
Emil Gilels,1,"Études-tableaux, Op. 39: No. 5 in E-Flat Minor",284.826,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00120.mid",https://www.youtube.com/watch?v=iezlFtduN-A,,120,"Emil Gilels Legacy, Vol. 7: Rachmaninoff",2017-05-19,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00120.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl",True,True
Vladimir Horowitz,2,"Etudes-tableaux, Op. 39: No. 5 in E-Flat Minor",316.586,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00121.mid",https://www.youtube.com/watch?v=a-WseOtFTvo,,121,"Vladimir Horowitz in Recital at Ambassador College, Pasadena, February 22, 1976",2015-12-11,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00121.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl",True,True
Vladimir Horowitz,2,"Etudes-tableaux, Op. 39: No. 5 in E-Flat Minor",331.386,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00122.mid",https://www.youtube.com/watch?v=uHM61CTYIRc,,122,"Vladimir Horowitz in Recital at Orchestra Hall, Chicago, November 2, 1975",2015-12-11,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00122.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl",True,True
Vladimir Horowitz,2,"Etudes-tableaux, Op. 39: No. 5 in E-Flat Minor",298.266,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00123.mid",https://www.youtube.com/watch?v=BUvPlXJ7YDg,,123,"Vladimir Horowitz in Recital at Constitution Hall, Washington D. C., April 22, 1979",1979,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00123.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl",True,True
Vladimir Horowitz,2,"Etudes-tableaux, Op. 39: No. 5 in E-Flat Minor",324.733,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00124.mid",https://www.youtube.com/watch?v=vWckNDXZyQE,,124,"Vladimir Horowitz in Recital at Paramount Theatre, Oakland, February 15, 1976",1976,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00124.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl",True,True
Vladimir Horowitz,2,"Etudes-tableaux, Op. 39: No. 5 in E-Flat Minor",281.28,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00125.mid",https://www.youtube.com/watch?v=bQDrA7GfokY,,125,"Vladimir Horowitz in Recital at Brooklyn College, New York City, November 12, 1967",1971,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00125.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl",True,True
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op. 39: No. 5 in E-Flat Minor",316.066,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00126.mid",https://www.youtube.com/watch?v=onxEx9uTDPE,,126,Rachmaninov: The Complete Recordings,2014-01-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00126.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl",True,True
Vladimir Ashkenazy,6,"Etudes-Tableaux, Op. 39: No. 5 in E-Flat Minor",314.066,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00127.mid",https://www.youtube.com/watch?v=efGfSqhE7Uc,,127,"Rachmaninov: Corelli Variations; Etudes-Tableaux, Op.39",1973-04-10,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00127.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl",True,True
Yuja Wang,14,"Études-Tableaux, Op. 39: No. 5 in E-Flat Minor",276.8,Sergei Rachmaninoff,52,"Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl","Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00128.mid",https://www.youtube.com/watch?v=V0f47L5sMAU,,128,Fantasia,2012-03-01,,"/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/00128.mid","/Users/toddywang/Documents/VsCodeProjects/xmltoexp/ATEPP-1.2/ATEPP-1.2/Sergei_Rachmaninoff/Etudes-Tableaux,_Op.39/No._5_in_E-Flat_Minor/Etude-Tableaux_No._5_Opus_39_No._5.mxl",True,True
